nm,PVK2_5mM,PVK05mM,lactateD2_5mM,lactateD05mM,FeCl11mM,lactateD10mM,PVK10mM,PVK5.0mM,lactateD5mM,lactateD1mM,lactateD01mM,PVK1mM,PVK01mM
384.9770813,0.3344755173,2.906849146,0.1753094792,2.32334137,5.523032188,0.1248392984,0.1188321635,0.1404445916,0.1075825542,1.342167258,4.662877083,1.390015721,4.677584171
384.0444641,0.3025389016,2.489930391,0.1852129102,1.99698472,4.737596512,0.1388247311,0.1341793537,0.1502426565,0.1074981764,1.158836365,4.004796028,1.202642798,4.01881361
382.9562378,0.2503351867,2.03395462,0.149076879,1.593888164,3.817392111,0.110175319,0.123007305,0.1206608489,0.1310681254,0.9593437314,3.219469309,0.9829201698,3.243500471
382.0233154,0.2484796792,1.706890345,0.1635601223,1.371051669,3.219829559,0.09830761701,0.1271782964,0.121174857,0.1173219308,0.8505840898,2.785650969,0.8743464947,2.762250662
380.9347839,0.2183412462,1.367832541,0.1645466238,1.070073843,2.499111652,0.1200181693,0.1361109763,0.1260543168,0.1332877278,0.6901341677,2.135687828,0.6824634075,2.14221859
380.0015869,0.2037643492,1.116809368,0.137332812,0.8488547802,2.006146908,0.1019546539,0.1291241497,0.1337251663,0.1111187637,0.5867533684,1.701580524,0.5477486849,1.707032323
379.0682678,0.1755413115,0.9138999581,0.09878542274,0.6979304552,1.618820786,0.1034589037,0.09293139726,0.1403884292,0.1122099683,0.4552994967,1.408411145,0.4607301652,1.380747199
377.9792175,0.1800398529,0.7374492288,0.1312889755,0.5847496986,1.285700917,0.1243838668,0.127696842,0.1299759299,0.1128074601,0.41141361,1.143477082,0.4006561935,1.107141018
377.0456238,0.1702573448,0.6246830225,0.1276244074,0.4827771187,1.067118526,0.1223422214,0.1592457592,0.1380509883,0.1318928003,0.3500761092,0.9229475856,0.3387874067,0.9160728455
375.9562378,0.1456195861,0.4799439013,0.1255611479,0.4009882808,0.7811897993,0.1582783014,0.1227138788,0.1231475174,0.1073662788,0.2895660102,0.6834427118,0.2863504887,0.6904247403
375.0223694,0.1672950983,0.3899590969,0.1245529503,0.3009131253,0.6126773357,0.1169339642,0.1429522038,0.1437679231,0.1401325166,0.2695194781,0.5107494593,0.2586443126,0.5318193436
373.9326477,0.1628326178,0.3355837762,0.1402482837,0.2695222497,0.4936670363,0.1211054623,0.1486650258,0.1662985235,0.1316544414,0.2370218337,0.4308958948,0.1830029786,0.4106009007
372.9984741,0.128367871,0.2613759041,0.1124681756,0.2113491297,0.3243520558,0.1271825582,0.1298663616,0.1160761341,0.1000671983,0.1977809221,0.3407558203,0.1980879754,0.3108683527
372.0641785,0.1406510025,0.2118800282,0.08609841019,0.1930492222,0.3006267846,0.1175086349,0.1442054659,0.1267646253,0.1401252747,0.1895000041,0.2863063216,0.1732804179,0.2776350379
370.973999,0.09879522026,0.1750517935,0.1028951705,0.1660662144,0.2509836257,0.1370117962,0.1133949757,0.1623260975,0.1053562239,0.1788168997,0.227542147,0.1441670358,0.223524496
370.0394287,0.122427769,0.2043097019,0.1218565404,0.1541176289,0.1844198257,0.1133416668,0.127213344,0.1079139858,0.1061529592,0.1354870796,0.2046231478,0.1258902997,0.2041238993
368.9489441,0.1238803491,0.1814959198,0.09973740578,0.1220162585,0.1746890396,0.1171750948,0.1378477663,0.1344470084,0.128916204,0.1188588589,0.1252039224,0.1228312254,0.1314422637
368.0140686,0.135623917,0.1454839855,0.1195890382,0.1261484176,0.1399923116,0.1193633899,0.1159564927,0.1642058194,0.1128605008,0.1210000962,0.1394639909,0.1195614934,0.1416710615
366.9232483,0.09410829097,0.1323402524,0.07956770808,0.1249785423,0.1119927242,0.1168612987,0.136639908,0.1148320511,0.1012393758,0.113734059,0.1222139895,0.1161082983,0.1243280247
365.9881287,0.1502013952,0.1236506179,0.1366633475,0.1238755658,0.1527290046,0.09830890596,0.1252249032,0.1425772607,0.10500025,0.1260349303,0.143790096,0.1185599566,0.1686055958
365.0528564,0.1121406406,0.1392447352,0.1001870409,0.1227986515,0.1334045082,0.1062521711,0.1205045506,0.1088671982,0.1046960577,0.1367274672,0.1194734797,0.1320402473,0.1562562585
363.9615784,0.09838142246,0.120835878,0.09539265186,0.09450883418,0.1105499789,0.1001904011,0.1088654473,0.1087462381,0.09451464564,0.1136413515,0.1373073608,0.1188743711,0.1315078288
363.0260315,0.1190572977,0.1157193109,0.1027099565,0.1019914076,0.1126500815,0.1218852028,0.1275874376,0.1206335872,0.1127011254,0.141729787,0.127058655,0.1198786423,0.1319516748
361.9344177,0.1337667108,0.1241140887,0.1128421724,0.1215978265,0.09829511493,0.1274397075,0.1113109887,0.1035758555,0.1044386029,0.1555706114,0.1545321047,0.1466502845,0.1345698237
360.9986267,0.1219976544,0.1335743219,0.118925944,0.1015570164,0.1213161051,0.1171542332,0.1309845895,0.1335888952,0.1282916367,0.1493223757,0.1112234071,0.1291202009,0.1669633687
360.0626831,0.1180300489,0.1193342283,0.1004504859,0.1150511354,0.1104192808,0.09772257507,0.08674671501,0.09442865103,0.1061636135,0.1405103952,0.1389286667,0.1402937174,0.1185923964
358.9706116,0.1328637898,0.1216987297,0.1050437316,0.1113789156,0.1113680899,0.111776799,0.1164334938,0.1071665213,0.08643637598,0.1377126724,0.1129998937,0.1148557737,0.1298885047
358.0344238,0.1317467093,0.1256186515,0.1193019897,0.1223853305,0.1074797213,0.1205484644,0.1468351483,0.150270775,0.1127289012,0.1585100293,0.1607436538,0.136757344,0.1508378834
356.9420471,0.1302256435,0.1104847044,0.09838660806,0.09171445668,0.09769380838,0.1225780025,0.1270743608,0.1352295727,0.09427900612,0.122820355,0.1193549484,0.1378600001,0.1515833437
356.0055847,0.1005624309,0.1036298424,0.1214688644,0.09615469724,0.1102389321,0.1153147668,0.1231938154,0.08070390671,0.1037114039,0.1639943868,0.1313042641,0.1393257976,0.1306502521
355.0689697,0.07809477299,0.112207666,0.1082073301,0.1063854396,0.1017685607,0.1272650361,0.1312417984,0.1075445935,0.09503734857,0.1251360029,0.1153498292,0.1380553991,0.1354856342
353.9761353,0.1183651388,0.1280258745,0.1124312952,0.131912753,0.1190650165,0.09626242518,0.1446177065,0.1321261376,0.105117403,0.152545765,0.1237272322,0.115268372,0.1272954643
353.0392761,0.1309182197,0.1253250092,0.1032166332,0.102915898,0.09480976313,0.1209470108,0.123691313,0.1165791899,0.09473300725,0.1093313321,0.1025366485,0.0841229409,0.1123735085
351.9461365,0.1129608005,0.1358610988,0.08720323443,0.1101837382,0.09565716237,0.1240890697,0.1207610369,0.1239486635,0.115660429,0.1032189727,0.1174648628,0.09407431632,0.1281576902
351.0090027,0.07506100088,0.1238073483,0.06772429496,0.1409837455,0.08259738982,0.1010834277,0.1251765639,0.1294295639,0.1392776072,0.08797299117,0.1159516722,0.1088882536,0.1081236154
350.0717773,0.1502668262,0.1378642023,0.1069572419,0.1108503193,0.1345532537,0.09072328359,0.1385132372,0.1203315482,0.07991324365,0.1434401423,0.1155077368,0.08285307884,0.1078118905
348.9781799,0.09796854854,0.1381125301,0.1132441685,0.0891847983,0.09483813494,0.1149415299,0.1014278233,0.1141835004,0.08907271922,0.1083418578,0.125242427,0.09437514096,0.1548668593
348.0406799,0.09078246355,0.09144992381,0.1280782223,0.07584080845,0.1148175299,0.09359149635,0.1185348853,0.1071833447,0.1257126033,0.1251933873,0.1156831756,0.1340424716,0.1165578365
346.9467468,0.1190104261,0.08769587427,0.07659852505,0.1028835326,0.09764532,0.1035723388,0.1167951152,0.1053957641,0.08929482102,0.1186938584,0.1130642965,0.1198150218,0.1141532436
346.0090027,0.09077263623,0.1206526682,0.0879663229,0.08773292601,0.09821816534,0.09571784735,0.1025297642,0.1027939692,0.0973604545,0.09939059615,0.1244277582,0.1036500782,0.1077628136
345.071106,0.1292675883,0.1154248565,0.09647659957,0.08701097965,0.09934724867,0.09818381071,0.104568243,0.1167609468,0.08812268823,0.1151044071,0.1047168821,0.1466285735,0.1550468802
343.9767761,0.12758331,0.1050252691,0.06584016234,0.1127783209,0.1069510356,0.1223211661,0.1081981808,0.1118702218,0.1032702625,0.1151560247,0.097441338,0.1052803919,0.09974905103
343.0386047,0.07625158131,0.1095901802,0.09841097146,0.1063485518,0.1013371274,0.09279577434,0.09633371234,0.1072163731,0.07446923107,0.1020868272,0.09635512531,0.1042159721,0.08282577246
341.9439697,0.1190145165,0.08937762678,0.09901820123,0.06890006363,0.1090230569,0.09838496149,0.08436456323,0.08075156063,0.09731995314,0.07700338215,0.118832849,0.1089417338,0.105971083
341.0055542,0.1090798676,0.1021835133,0.08955655247,0.0646808967,0.09081320465,0.1117981374,0.11280974,0.07353139669,0.07656499743,0.09022338688,0.09195318818,0.08779367805,0.1292163879
340.0670471,0.09353917837,0.1027841121,0.0868626982,0.09411978722,0.07860735804,0.1243959442,0.1016584709,0.1000454202,0.1041286364,0.1321539879,0.1311025172,0.1013149843,0.1091350093
338.9719543,0.08039734513,0.1270698905,0.06727411598,0.07763115317,0.1189817339,0.09338261187,0.1017083377,0.08714257926,0.103136465,0.09754330665,0.09074441344,0.0924589783,0.08619168401
338.0332031,0.1102005392,0.1097690463,0.09917995334,0.09953479469,0.1066408008,0.103885591,0.1196782812,0.07236651331,0.07234049588,0.09861052036,0.1053840742,0.09597440064,0.09318077564
336.9378052,0.09547332674,0.08772557974,0.09083274752,0.0750849396,0.1024348214,0.08111560345,0.1086374149,0.07655608654,0.08159768581,0.07482277602,0.07450805604,0.102103442,0.08616749942
335.9987793,0.09361142665,0.08531782031,0.08354667574,0.08159637451,0.07944247127,0.1130537391,0.08414394408,0.08389141411,0.05948678032,0.09881719947,0.07952482253,0.08091638237,0.09864660352
335.0596313,0.08284129947,0.07152940333,0.07966990024,0.044576969,0.07008993626,0.08899063617,0.07682106644,0.07358875126,0.06296049803,0.08527831733,0.09949398041,0.08608689159,0.1053219214
333.9638367,0.09405518323,0.105852887,0.1027644724,0.0794525817,0.09420156479,0.0921709612,0.08432991058,0.08684921265,0.08590228856,0.1168425754,0.1118144691,0.08169009537,0.09796604514
333.0244446,0.0715751946,0.08285010606,0.09142914414,0.08687048405,0.07914260775,0.09754801542,0.07956149429,0.1026571169,0.08343375474,0.05600893125,0.08133728057,0.09791062027,0.1018804163
331.9283142,0.1098660082,0.09292627871,0.06751715392,0.1117867976,0.1001470238,0.080353342,0.09054481983,0.1020938605,0.09551813453,0.1021673232,0.09550741315,0.06116458774,0.08883616328
330.988678,0.08236208558,0.07002961636,0.07836846262,0.1047516838,0.08713717014,0.09157925099,0.09865632653,0.0721559301,0.06749010086,0.07849364728,0.07262374461,0.09131642431,0.08975408226
330.0489197,0.1049902737,0.1019234285,0.08327588439,0.07951510698,0.08086147904,0.1003924385,0.0899655968,0.09260879457,0.09390667081,0.07670903206,0.1000379696,0.07286341488,0.122171551
328.9523926,0.07055869699,0.09784194082,0.04835866392,0.05739461631,0.07404626161,0.1017497256,0.09477992356,0.1004952565,0.09886869043,0.09117782116,0.1157855839,0.1091650352,0.09286251664
328.0123901,0.08435073495,0.07623420656,0.06992869079,0.06112882867,0.06339856982,0.06238309294,0.06273023039,0.05904337764,0.05782262981,0.09741701931,0.08307233453,0.07628650963,0.0918982923
327.0722656,0.09449465573,0.07166586816,0.05229717493,0.07828322053,0.06715580076,0.07636512071,0.06619876623,0.08833844215,0.0847248137,0.09374006093,0.1029841453,0.08496838063,0.1163311154
325.9753418,0.07519474626,0.08202882111,0.03923026845,0.05982831866,0.06407294422,0.06696201116,0.08888471872,0.06718495488,0.05633935332,0.0727116093,0.08569383621,0.08107181638,0.07600777596
325.0349731,0.06632345915,0.06044014171,0.05042618141,0.0561542809,0.06513849646,0.07167711109,0.06132908911,0.0687193647,0.09121462703,0.07992718369,0.09252254665,0.08019596338,0.09066217393
323.9377441,0.07330724597,0.08742617071,0.07622256875,0.06262651086,0.04133721441,0.06140643358,0.08464191109,0.05521668494,0.07622759789,0.08628095686,0.09688046575,0.08614628762,0.09425331652
322.9971313,0.08400933444,0.06864321977,0.09746164083,0.09661336988,0.06456945091,0.09588603675,0.08736656606,0.08101629466,0.06156746671,0.07150430232,0.04353333265,0.0577464886,0.07659524679
322.0563965,0.06582324952,0.07286270708,0.06558576971,0.05901960656,0.0595841147,0.08952640742,0.06734787673,0.06431937963,0.05439035594,0.09644535929,0.07672271878,0.09721972793,0.07376272976
320.9587708,0.08038044721,0.07255257666,0.03146227077,0.07354848087,0.05292894319,0.03543460742,0.05465357006,0.0780537352,0.05621431023,0.07200944424,0.06853938103,0.07385626435,0.09305785596
320.0177917,0.07468216121,0.08412064612,0.03667101264,0.03585042059,0.04262662679,0.06793070585,0.07504390925,0.07216670364,0.0460036695,0.0968285054,0.05726619437,0.08308944106,0.07979703695
319.0767212,0.06945802271,0.0440043211,0.07469628751,0.05584447086,0.07112579048,0.05645073205,0.0748199895,0.03899389133,0.03331908211,0.07397991419,0.08198884875,0.06749842316,0.07690987736
317.9786682,0.05286933854,0.05237518251,0.05233570561,0.05304544047,0.05726282299,0.04579107463,0.04412937164,0.07317943126,0.03049611673,0.07689208537,0.07548721135,0.06347984076,0.05076771975
317.0373535,0.04200470075,0.03913919255,0.03897050768,0.0585485436,0.04501771182,0.04585501924,0.05711962655,0.06978949904,0.04069199413,0.06756072491,0.06787272543,0.06840045005,0.08609904349
315.9390259,0.03769200295,0.0487225838,0.0333340764,0.04927935824,0.07036173344,0.04538678005,0.05891581625,0.04532348737,0.04393804446,0.05806448683,0.07079456002,0.05779322237,0.07397221029
314.9974976,0.04316612706,0.04362907261,0.02087390423,0.0339082256,0.0300823357,0.03023514897,0.04182972759,0.05674072728,0.04343243688,0.07010830939,0.06122338772,0.07562854141,0.06357330829
314.0558167,0.04426113516,0.05971711874,0.04449908808,0.03328750655,0.03853352368,0.03234094381,0.02573711053,0.04528494924,0.02867633104,0.04803087562,0.07675983012,0.06322044879,0.05112662911
312.9570923,0.03175565228,0.03540892899,0.03462792933,0.04360316321,0.02640386857,0.03701252118,0.03637953475,0.04155560955,0.03133803234,0.06455093622,0.05887731165,0.04149386659,0.04641734809
312.0151978,0.04239565879,0.03634317219,0.03472989053,0.04966320097,0.04432151467,0.03089330345,0.04073540866,0.04862759262,0.02984715067,0.05403823406,0.04700155184,0.04962438717,0.06552069634
311.0732117,0.02487417124,0.03632326424,0.0363885276,0.03336200118,0.0302972775,0.03479942679,0.03752524033,0.0255170539,0.04185685515,0.05908501148,0.04785903543,0.04674275219,0.05485527962
309.9740601,0.03446165845,0.02676628157,0.02170049585,0.02894487604,0.0272670649,0.02136993222,0.03531066328,0.04707199335,0.03559361398,0.03084387816,0.05240187794,0.04776390642,0.04574183375
309.0318298,0.04798689485,0.03002505749,0.02630805783,0.04139463603,0.03390523419,0.03152748942,0.03145803511,0.03121661954,0.01349072531,0.04280025512,0.03963064402,0.03987173364,0.04216324538
307.9324341,0.03426412493,0.03226189688,0.02275775932,0.01959746704,0.0225456804,0.02655224875,0.03875327483,0.02327115275,0.008491371758,0.0442305766,0.04157340154,0.0254425779,0.03234383091
306.9899597,0.02927695774,0.03468991816,0.0248754099,0.02925704978,0.02294577658,0.005150939338,0.01707924157,0.02521041408,0.02205527201,0.03953723982,0.03077656217,0.03066780046,0.03167490661
306.0473938,0.029805094,0.03044525161,0.01842902042,0.02432369627,0.02647616528,0.01763318479,0.008322712965,0.01556105167,0.01817041263,0.01374559477,0.04289896414,0.01510218438,0.03149903938
304.9476013,0.01610122435,0.003325576195,0.02231046744,0.02618707158,0.007133249193,0.01228486188,0.01354117971,0.01428513974,-0.0004219656985,0.03104653955,0.04501634464,0.02087712847,0.02762718871
304.0047913,0.02102661878,0.01726452447,0.008037255146,0.00838949997,0.01738599315,0.009793675505,0.02324752696,0.0277094245,0.02342667244,0.02143204398,0.02363733016,0.01574077643,0.03045331314
303.0618896,0.001894886605,0.0204094518,-0.002539849142,0,0.002065644367,-0.003516517347,0.006222757045,0.003152712714,0.003182654735,0.01685759984,0.02784061991,0.01423782855,0.01490669698
301.9617004,-0.004927876405,-0.003468392184,-0.008771869354,0.004077380989,0,-0.001258888864,-0.004154062364,0.01545464341,0.005627510138,0.0204130467,0.01627682894,0.03223329037,0.02200400271
301.0185547,0.01307738572,-0.000600196654,-0.008415088058,-0.007311702706,-0.001724267146,-0.007556847297,0.01416628528,0.0005930488696,0.0103646135,0.0222793743,0.02011117898,0.01135333721,0.01920522004
300.0753174,-0.005203507841,-0.00492871087,0.002711882116,0.0005460593966,0.01639122702,-0.005218442529,0.004863605369,0.002014439087,-0.01178587228,0.02126404271,0.02007573843,0.02094791457,0.005543855019
298.974762,0.002918327926,0.003005042672,-0.001714117243,-0.00119907374,0.0008844605181,-0.001288409578,-0.005892098881,0.01265522838,-0.004470477346,0.01080921385,0.00261381967,0.0212713331,0.01261781622
298.031311,0.004054400139,0.00302710291,-0.001587669831,0.007914733142,0.001807633322,-0.002304983791,0,0.006546332501,-0.005927543622,0.004784591962,0.006691749208,0.00959429238,0.01451336686
296.9304504,-0.008215996437,-0.004624099005,-0.01225395221,0.0004239973496,-0.006629068404,-0.007514529862,-0.01286717132,-0.007353688125,0.00396132376,0.01540784538,0.01955376007,0.01312629879,0.007938971743
295.9867859,-0.005931616295,0.0004209965409,0.0004466560204,-0.002163911005,-0.004779287148,-0.0107553089,-0.00454270374,-0.005078061949,0.001788284513,0.005953840446,0.01273451094,0.008866511285,0.01228291821
295.0429993,0.002489550039,-0.007630579639,-0.005648616701,-0.0092700487,0.001572327688,-0.006631635129,-0.009510747157,0.006206409074,-0.01029381808,0.004152177833,0.01615860872,0,0.00297073042
293.9417725,-0.007269247901,-0.006767948624,-0.008878722787,-0.01070042048,-0.0102012651,-0.008317192085,-0.01534153894,-0.01467005629,0.004201810807,0.01545529068,0.002798540285,0.008306700736,0.01928506978
292.9977722,-0.00367624592,-0.01898297481,-0.01534498576,-0.01356282458,-0.01395326946,-0.01341015194,-0.001629811362,-0.005805482622,-0.003363982309,0.01036834903,0.01115401275,0.01349811908,0.0104079647
292.0536499,-0.006703138817,-0.01108095422,-0.004021280445,-0.005947977304,-0.01078731194,-0.01322705485,-0.01626811363,0.003341004485,-0.007346122526,0.006250100676,0.003164805938,0.005996582564,0.01076769084
290.9520874,-0.002783110132,-0.004685870372,0,-0.007440282963,-0.009062086232,-0.00673406478,-0.01459018141,-0.02194031328,-0.00982209947,0.01273109391,0.004557742737,0.007161050569,-0.0005359381903
290.0077515,-0.01060882956,-0.003072654363,-0.01119779702,-0.01143804286,-0.003845308674,-0.01533755381,-0.0080946628,-0.01808488369,-0.01334895752,0.004555835854,0.009874809533,0.005950696301,0.01989779621
289.063324,0.003501842031,-0.006846108008,-0.02047536336,-0.005938805174,-0.01957753487,-0.007706025615,-0.0117592616,-0.008649562486,-0.01825257391,0.003006555839,-0.000613962533,0.01807424799,-0.001819202211
287.9613647,-0.0170686394,0.0009504665504,-0.01324592344,-0.01595535874,-0.01081692893,-0.003090750426,-0.001527963323,-0.005942645483,-0.01726160571,0.01257894654,0.007548105437,0.01169151999,0.00923271291
287.0167236,-0.003043021774,-0.008175802417,-0.01392519753,-0.01262237038,-0.002538242843,-0.005472976249,-0.01035614032,-0.01141362637,-0.01508947928,0.008694473654,0.00640485296,0.003580133896,0.01250157692
286.0719604,-0.001505658729,-0.004360536579,-0.01446582936,-0.01293065865,-0.001113829436,-0.00848738011,-0.0152741326,-0.001539125573,-0.01828010194,0.01248839404,0.008678535931,0.006295264233,0.008229855448
284.969635,-0.01358695142,-0.0108388802,-0.01521408092,-0.01240539178,-0.008794102818,-0.004351528827,-0.009963227436,-0.0147302011,-0.01226663031,0.009957307018,0.009178254753,0.007309270557,0.01565803774
284.0246887,0.003019764088,-0.00625802204,-0.02386591025,-0.007389376871,-0.009910999797,-0.01293272059,-0.01273518708,0.0005328083062,-0.004407090135,0.008705711924,0,0.0005309638218,0.00386868231
282.9221191,-0.003542904509,-0.01287043747,-0.007499499246,-0.01398207806,-0.006242488511,-0.02052941546,-0.01412706077,-0.006861659698,-0.004786480218,-0.002138308715,0.001035162713,0.01113123354,0.007408998441
281.9769287,-0.00167142076,-0.005824060645,-0.008713043295,-0.004987844732,-0.002932998817,-0.01914952509,-0.0111146383,-0.00936794281,-0.0199334994,0.01005228795,0.005296630319,0,0.005627658684
281.0316772,-0.005560303107,-0.005096565466,-0.002838608343,-0.01202707458,-0.004503129981,0.004110556096,-0.01089263521,-0.000319148181,0.004874333739,-0.004734094255,0.0006716619828,0.009298762307,0.01099349
279.9287415,-0.01080642268,-0.01117030159,-0.0142292669,-0.01853855699,-0.01205359492,-0.0358440876,-0.02071824484,-0.01182085276,-0.003238996956,0.005630951375,0.0125797363,0.00771330297,0.002007216215
278.9832458,-0.002482295502,-0.00577903213,-0.01358986087,-0.02311318181,-0.01568695158,0,-0.01904270053,-0.0007149489829,-0.01087342948,0.01163043454,0.003474976635,0.01653464511,0.01480805688
278.0376892,-0.01469947025,-0.002857030137,-0.01645848714,-0.008345237933,-0.008210713044,-0.01335488446,-0.01894999668,0.00516471453,-0.02054812014,0,-0.001838494092,0.004666590597,0.01460357569
276.9343872,-0.01010348555,0.001786835259,-0.01925405487,-0.01402410679,-0.0006669170107,-0.01217215229,-0.01000269502,-0.006741486024,-0.003955521155,0.004796993919,0.009130772203,0.003207580885,0.01127173938
275.9886169,0.0050020013,-0.01206523273,-0.005895169917,0.002956846962,-0.009882453829,-0.008188649081,-0.002052311087,0.0022343155,-0.006359206047,0.009025861509,0.009377666749,0.01047724113,0.01779557019
275.0427246,-0.01625842787,-0.01103574224,-0.01009795722,0.001154273399,-0.005639438517,-0.01423577778,-0.02380827814,-0.01035810448,-0.01217140537,0.01219507679,0.001282170415,0.01096759364,0.01950982772
273.9390869,0.001193928299,-0.01878073253,-0.02059258893,-0.006921700668,-0.01438893843,-0.008457528427,0.002419568365,0.0005463586422,-0.01954257675,0.003291479545,0.006562698632,0.001777915866,0.005068887956
272.9930115,-0.003229859052,-0.004841694143,-0.01614711247,-0.0118296463,-0.006235680543,-0.01030051708,-0.01307484508,-0.01587941498,-0.007558955811,0.005188265815,-0.002502777614,0.007533233147,0.006752172485
272.046814,-0.01130669378,-0.008655196987,-0.01362018101,-0.002762665506,-0.007614136674,-0.009954022244,-0.008625752293,-0.02113813162,-0.002867071191,-0.007338990457,0.009391001426,0.01072593313,0.009224594571
270.9428406,-0.008728273213,-0.02305201255,-0.015954623,-0.00831986405,-0.003602113342,-0.01025290042,-0.01921706647,0.002925392706,-0.004206457175,0.006972756237,-0.01157313399,-0.006705170963,0.01987477764
269.9964294,-0.0137874214,-0.007051283959,-0.01519110985,-0.00444453489,-0.01509580296,-0.02618742362,-0.02683382109,-0.01738040894,-0.02347655594,0.002226974815,0.01295553241,0.004254695028,0.007750656921
269.0499573,-0.007950308733,-0.01436270867,-0.01069392264,-0.01905388758,-0.01464982051,-0.01421089564,-0.01146236435,-0.009728519246,-0.001944381045,0.0003497121506,0.001996237785,-0.007874716073,0.008193234913
267.9456177,-0.005560969468,-0.00978383515,-0.01021215413,-0.01480130013,-0.01362853497,-0.005959838163,-0.003743946319,-0.006131258793,-0.01369408146,-0.007192120422,0.003068129066,0.007663080934,0.001336186193
266.9989624,-0.007129910402,-0.005163437221,-0.005720661487,-0.007812332362,-0.008836464025,0.001490085968,-0.006041181739,0.004005005118,-0.001043272321,0.005475374404,0.005440949928,0.0003530095564,-0.0007593163173
266.0521851,-0.008660357445,0,-0.008612978272,-0.008349462412,0.02049217373,-0.01358272415,-0.007979753427,-0.0003856248804,-0.01313224249,0.004285854287,-0.007502108347,-0.003638167167,0.02213529684
264.9475098,-0.005464137066,-0.01073296554,-0.004859488923,0.005473426078,-0.008692857809,-0.001502830535,-0.001762624597,-0.008941099048,-0.001889294945,0.01238464285,0.0134670157,0.006293286569,0.01103956345
264.0005188,-0.010121339,-0.002725750441,-0.002772611799,-0.004293702543,-0.02793264203,-0.0006466500927,-0.0195438005,0.00197190675,-0.001977580832,0.01162150316,0.005802514497,0.01338967308,0.003714096267
263.0534668,-0.007633917965,0.005212144461,-0.004364337306,-0.01434944756,-0.005509267095,-0.01302885823,-0.009009191766,-0.008054296486,-0.01098525245,0.008052188903,0.01439382788,0.01352505013,0.01261351723
261.9484558,-0.008986530825,0.001573241199,-0.004331565928,-0.007804010063,-0.0007523102686,-0.005482700653,-0.004606049974,-0.00236877799,-0.004920075182,0.003032753244,-0.003189170733,0.001608723542,0.003747417592
261.0011902,-0.009696170688,-0.002443974838,-0.009922361933,-0.004177149851,-0.00994775258,-0.009491360746,-0.007077969145,-0.00665292982,-0.006556174252,-0.0005983265582,0.001876007416,-0.0006500103045,0.002916095313
260.053833,-0.003555526491,-0.005294655915,-0.008407723159,-0.02138172649,-0.001084890333,-0.01519027259,-0.01270813774,-0.006865804084,-0.0004637448874,0.007352441549,0.002366864122,0.003601294244,0.001238050172
258.9484863,-0.001285039354,-0.008576498367,-0.01683783717,-0.007696002256,-0.01141611394,-0.003056989284,-0.001798140467,-0.007317971904,-0.01921911165,0.01749487408,0.01262731384,0.005044358782,0.01175711863
258.000946,-0.0170463752,0.01271843817,-0.01605094969,-0.007589906454,-0.002726959065,-0.004786724225,-0.003069284139,-0.01319400221,-0.01202671975,0.006135416217,0.009140749462,0.0003188475675,0.0148561215
257.0533142,-0.006367412396,0.01046889927,-0.004236291163,-0.008364273235,0.005300325342,0.001677046414,-0.008361916989,-0.0114707863,0.008817545138,0.00544384541,-0.002180634765,0.01431877725,0.006693842355
255.9476318,-0.002737594536,-0.005840560887,-0.008681921288,-0.009282642044,-0.01348881889,-0.001682791626,-0.02793690376,0.004279957619,-0.001732570119,-0.004829912446,-0.005289479159,0.009080844,0.01180691738
254.9998169,-0.0007757814019,-0.002249469049,-0.01491839625,-0.00301048276,-0.01496873423,-0.0106310118,-0.004578450695,0.003176423255,-0.008552147076,0.00804851763,0.0126307942,0.01556611061,0.01649726927
254.0518951,-0.01610000059,-0.0005519486731,-0.01178651676,-0.01407676749,-0.007674803957,-0.0104241129,-0.006815878674,-0.01438325457,-0.01162513997,0.009826513007,0.01181676518,0,0.013182058
252.9458923,-0.008464555256,-0.01092510764,-0.01584330387,-0.01002340764,-0.01825255156,-0.014858271,-0.01564106904,-0.01060797088,-0.01107297372,0.01052195299,0.002074313117,0.005011843052,0.007203795947
251.9977875,-0.01190983877,-0.01195462793,-0.01598525047,-0.01256934367,-0.009100506082,-0.01019867416,-0.003064658493,-0.00810811948,-0.00927109085,0.0005578625132,0.01185989287,0.001274628332,0.01154885814
251.0495911,-0.01438903995,-0.01852440275,-0.01536934543,-0.001170049072,-0.01166264247,-0.006881531794,-0.01892421208,-0.006892770063,-0.01351516508,-0.002250202,0.01060918812,0.009874152951,-0.003114279127
249.9436035,-0.007983746007,-0.004532317631,-0.006722840946,-0.0008197428542,-0.0007384889177,-0.005039587617,-0.008888469078,-0.002421856858,-0.00936563313,-0.001542444574,0.001610832987,0.003284845036,-0.003371377243
249.000885,-0.006159269251,0.004243154544,-0.007096662652,-0.003228535643,-0.005391100422,-0.001780917984,-0.003936324734,-0.002313020639,-0.00765068084,0.0006248588325,0.001706911484,0.003486935748,-0.001305317739
248.058075,-0.001449430943,-0.001379228663,-0.002477499656,0,-0.001918615424,0,-0.002052581171,0.0004824078642,-0.002848427277,0.004876715597,0.001579899574,0.0004745297192,0.0004761329328
246.9580231,-0.008179408498,-0.008326143958,-0.007792192511,0.001468245639,-0.006153441034,-0.001992751146,-0.00499235699,-0.001833721413,-0.008059628308,-0.0008465765859,0.007694710977,-0.001937914873,0.008116741665
